Lat,Long,B,Block,Lot,TaxClass,2010,2011,2012,2013,2014,2015,2016,Change,Percent_Change
40.6768400729,-73.9822479971,3.0,955.0,19.0,1,1157000.0,832000.0,1040000.0,1184000.0,1295000.0,1554000.0,1865000,708000.0,61.1927398444
40.6765517576,-73.9815234318,3.0,955.0,33.0,1,1007000.0,1040000.0,854000.0,994000.0,1080000.0,1296000.0,1555000,548000.0,54.4190665343
40.6765297907,-73.9814693602,3.0,955.0,34.0,1,970000.0,999000.0,980000.0,982000.0,1130000.0,1356000.0,1627000,657000.0,67.7319587629
40.6764886016,-73.9813612162,3.0,955.0,36.0,1,1134000.0,1322000.0,1108000.0,1046000.0,1185000.0,1422000.0,1706000,572000.0,50.4409171076
40.6766424901,-73.9825148337,3.0,955.0,74.0,1,1057000.0,1032000.0,1082000.0,1090000.0,1212000.0,1454000.0,1745000,688000.0,65.0898770104
40.6741902768,-73.9762174429,3.0,957.0,45.0,1,1780000.0,1668000.0,1636000.0,1963000.0,2152000.0,2503000.0,2776000,996000.0,55.9550561798
40.6742122469,-73.976275116,3.0,957.0,46.0,1,1708000.0,1731000.0,1747000.0,2074000.0,2106000.0,2149000.0,2579000,871000.0,50.9953161593
40.6742561863,-73.9763868573,3.0,957.0,48.0,1,1780000.0,1668000.0,1636000.0,1963000.0,2152000.0,2503000.0,2776000,996000.0,55.9550561798
40.6748823282,-73.9780702144,3.0,957.0,74.0,1,1638000.0,1738000.0,1819000.0,1780000.0,1931000.0,2214000.0,2657000,1019000.0,62.21001221
40.6761896105,-73.9825690299,3.0,958.0,20.0,1,1404000.0,1450000.0,1294000.0,1553000.0,1755000.0,2106000.0,2314000,910000.0,64.8148148148
40.6761648982,-73.9825077485,3.0,958.0,21.0,1,1067000.0,1006000.0,1258000.0,1510000.0,1568000.0,1862000.0,1982000,915000.0,85.7544517338
40.6755307291,-73.9816967609,3.0,958.0,53.0,1,1228000.0,1199000.0,1017000.0,1220000.0,1307000.0,1568000.0,1882000,654000.0,53.2573289902
40.6755554424,-73.9817616464,3.0,958.0,54.0,1,1186000.0,1136000.0,1016000.0,1219000.0,1302000.0,1562000.0,1874000,688000.0,58.0101180438
40.6755801551,-73.9818229269,3.0,958.0,55.0,1,1228000.0,1199000.0,1016000.0,1219000.0,1306000.0,1567000.0,1880000,652000.0,53.0944625407
40.6756048683,-73.9818878126,3.0,958.0,56.0,1,1186000.0,1136000.0,1016000.0,1219000.0,1302000.0,1562000.0,1874000,688000.0,58.0101180438
40.6758025704,-73.982392479,3.0,958.0,65.0,1,1089000.0,1039000.0,1299000.0,1559000.0,1621000.0,1857000.0,2013000,924000.0,84.8484848485
40.675830028,-73.9824573643,3.0,958.0,66.0,1,1067000.0,1006000.0,1258000.0,1510000.0,1564000.0,1842000.0,2053000,986000.0,92.4086223055
40.6749403517,-73.9801827822,3.0,959.0,75.0,1,1250000.0,1507000.0,1478000.0,1774000.0,1997000.0,2396000.0,2045000,795000.0,63.6
40.6737845527,-73.9787879772,3.0,963.0,9.0,1,1951000.0,2398000.0,1918000.0,2302000.0,2644000.0,3173000.0,3224000,1273000.0,65.2485904664
40.6737845012,-73.9785103896,3.0,963.0,16.0,1,1625000.0,1637000.0,1708000.0,1653000.0,1804000.0,2165000.0,2598000,973000.0,59.8769230769
40.6732380469,-73.9772416039,3.0,963.0,40.0,1,2000000.0,2240000.0,1915000.0,2298000.0,2521000.0,3025000.0,3342000,1342000.0,67.1
40.6731503771,-73.9780815989,3.0,963.0,81.0,1,2208000.0,2700000.0,2160000.0,2388000.0,2608000.0,3130000.0,3564000,1356000.0,61.4130434783
40.6752345795,-73.9835931315,3.0,964.0,15.0,1,1114000.0,1150000.0,1128000.0,1354000.0,1417000.0,1700000.0,1827000,713000.0,64.0035906643
40.6751467266,-73.9834525539,3.0,964.0,17.0,1,1370000.0,1371000.0,1439000.0,1727000.0,1836000.0,2203000.0,2140000,770000.0,56.204379562
40.6748749095,-73.9828758064,3.0,964.0,26.0,1,1282000.0,1193000.0,1076000.0,1291000.0,1386000.0,1663000.0,1996000,714000.0,55.6942277691
40.6746387848,-73.9823855761,3.0,964.0,34.0,1,1140000.0,1080000.0,1185000.0,1405000.0,1663000.0,1930000.0,1900000,760000.0,66.6666666667
40.6741198528,-73.9813114074,3.0,965.0,13.0,1,1824000.0,1600000.0,2000000.0,2400000.0,2559000.0,3071000.0,3427000,1603000.0,87.8837719298
40.6739990426,-73.9810662982,3.0,965.0,18.0,1,1677000.0,1615000.0,1872000.0,1985000.0,2114000.0,2491000.0,2950000,1273000.0,75.9093619559
40.6738370446,-73.9807274706,3.0,965.0,24.0,1,1686000.0,1627000.0,1596000.0,1915000.0,2153000.0,2584000.0,2761000,1075000.0,63.7603795967
40.6737546729,-73.9805580579,3.0,965.0,27.0,1,1595000.0,1477000.0,1846000.0,2082000.0,2217000.0,2482000.0,2978000,1383000.0,86.7084639498
40.6732633003,-73.9802193305,3.0,965.0,49.0,1,1722000.0,1664000.0,2035000.0,2366000.0,2634000.0,2931000.0,3052000,1330000.0,77.2357723577
40.6732907586,-73.9802806075,3.0,965.0,50.0,1,1952000.0,1889000.0,2307000.0,2182000.0,2459000.0,2932000.0,3232000,1280000.0,65.5737704918
40.6733209616,-73.9803418838,3.0,965.0,51.0,1,1969000.0,1931000.0,2061000.0,2198000.0,2569000.0,2981000.0,3551000,1582000.0,80.3453529711
40.6733786216,-73.9804572272,3.0,965.0,53.0,1,1742000.0,1572000.0,1723000.0,1878000.0,2157000.0,2455000.0,2946000,1204000.0,69.1159586682
40.6734060797,-73.9805185044,3.0,965.0,54.0,1,1766000.0,1727000.0,2064000.0,2314000.0,2584000.0,2964000.0,2770000,1004000.0,56.8516421291
40.673436282,-73.9805761758,3.0,965.0,55.0,1,1969000.0,1930000.0,2060000.0,2159000.0,2521000.0,2967000.0,3546000,1577000.0,80.0914169629
40.6734637401,-73.9806374531,3.0,965.0,56.0,1,1969000.0,1930000.0,2060000.0,2154000.0,2514000.0,2965000.0,3546000,1577000.0,80.0914169629
40.6734939423,-73.9806951246,3.0,965.0,57.0,1,1969000.0,1930000.0,2060000.0,2149000.0,2509000.0,2964000.0,3546000,1577000.0,80.0914169629
40.6735213997,-73.980752797,3.0,965.0,58.0,1,1612000.0,1494000.0,1813000.0,1730000.0,1735000.0,2082000.0,2498000,886000.0,54.9627791563
40.6735488571,-73.9808104694,3.0,965.0,59.0,1,1672000.0,1669000.0,1877000.0,1737000.0,1746000.0,2095000.0,2514000,842000.0,50.3588516746
40.6736586858,-73.9810375546,3.0,965.0,63.0,1,1616000.0,1592000.0,1877000.0,1739000.0,1743000.0,2092000.0,2510000,894000.0,55.3217821782
40.673686143,-73.9810952272,3.0,965.0,64.0,1,1672000.0,1669000.0,1877000.0,1735000.0,1744000.0,2093000.0,2512000,840000.0,50.2392344498
40.6737410568,-73.9812069677,3.0,965.0,66.0,1,1575000.0,1461000.0,1826000.0,1969000.0,2055000.0,2440000.0,2928000,1353000.0,85.9047619048
40.6737657686,-73.9812610362,3.0,965.0,67.0,1,1575000.0,1461000.0,1826000.0,1951000.0,2033000.0,2435000.0,2922000,1347000.0,85.5238095238
40.6738206823,-73.9813727769,3.0,965.0,69.0,1,1575000.0,1461000.0,1826000.0,1942000.0,2023000.0,2419000.0,2903000,1328000.0,84.3174603175
40.6738481388,-73.9814268448,3.0,965.0,70.0,1,1456000.0,1710000.0,1922000.0,1768000.0,1933000.0,2320000.0,2784000,1328000.0,91.2087912088
40.6725933321,-73.9788532456,3.0,966.0,69.0,1,2036000.0,1840000.0,1811000.0,2004000.0,2259000.0,2711000.0,3253000,1217000.0,59.7740667976
40.6727031646,-73.9790803242,3.0,966.0,73.0,1,1954000.0,1974000.0,1910000.0,1913000.0,2139000.0,2567000.0,3010000,1056000.0,54.042988741
40.6743919372,-73.9836185743,3.0,969.0,25.0,1,1189000.0,1201000.0,1501000.0,1721000.0,1867000.0,2240000.0,1904000,715000.0,60.1345668629
40.6742821136,-73.9833914824,3.0,969.0,28.0,1,1140000.0,1077000.0,1056000.0,1267000.0,1439000.0,1727000.0,1849000,709000.0,62.1929824561
40.6742519123,-73.9833302039,3.0,969.0,29.0,1,1115000.0,1060000.0,1040000.0,1248000.0,1341000.0,1609000.0,1931000,816000.0,73.1838565022
40.6742217108,-73.9832689255,3.0,969.0,30.0,1,1284000.0,1248000.0,1224000.0,1469000.0,1565000.0,1722000.0,2066000,782000.0,60.9034267913
40.6743644817,-73.9835645051,3.0,969.0,125.0,1,1207000.0,1228000.0,1204000.0,1445000.0,1591000.0,1909000.0,1889000,682000.0,56.5037282519
40.6743370257,-73.9835068308,3.0,969.0,126.0,1,1189000.0,1201000.0,1501000.0,1725000.0,1871000.0,2245000.0,1908000,719000.0,60.4709840202
40.673584723,-73.9819460416,3.0,970.0,13.0,1,1637000.0,1546000.0,1769000.0,1811000.0,1829000.0,2194000.0,2633000,996000.0,60.8430054979
40.6732387671,-73.9812323442,3.0,970.0,26.0,1,1637000.0,1546000.0,1769000.0,1949000.0,1987000.0,2362000.0,2834000,1197000.0,73.1215638363
40.6731618868,-73.9810701408,3.0,970.0,29.0,1,1668000.0,1576000.0,1663000.0,1603000.0,1762000.0,2114000.0,2537000,869000.0,52.0983213429
40.6731344301,-73.9810160736,3.0,970.0,30.0,1,1668000.0,1576000.0,1663000.0,1605000.0,1765000.0,2115000.0,2538000,870000.0,52.1582733813
40.6731069734,-73.9809620065,3.0,970.0,31.0,1,1668000.0,1576000.0,1663000.0,1606000.0,1766000.0,2116000.0,2539000,871000.0,52.2182254197
40.6730548047,-73.9808538715,3.0,970.0,33.0,1,1668000.0,1576000.0,1663000.0,1611000.0,1771000.0,2117000.0,2540000,872000.0,52.278177458
40.6730300922,-73.9807961987,3.0,970.0,34.0,1,1217000.0,1250000.0,1563000.0,1623000.0,1776000.0,2131000.0,2557000,1340000.0,110.106820049
40.6730026354,-73.9807421317,3.0,970.0,35.0,1,1668000.0,1576000.0,1663000.0,1624000.0,1786000.0,2121000.0,2545000,877000.0,52.5779376499
40.6728955521,-73.9805222585,3.0,970.0,39.0,1,1669000.0,1577000.0,1665000.0,1608000.0,1768000.0,2119000.0,2543000,874000.0,52.3666866387
40.6727967077,-73.9803312233,3.0,970.0,43.0,1,1779000.0,1679000.0,1872000.0,1827000.0,1895000.0,2274000.0,2729000,950000.0,53.400786959
40.6727527974,-73.9803672861,3.0,970.0,44.0,1,1567000.0,1539000.0,1742000.0,2008000.0,2064000.0,2106000.0,2393000,826000.0,52.712188896
40.6725140356,-73.9805656295,3.0,970.0,49.0,1,1779000.0,1679000.0,1872000.0,1900000.0,1979000.0,2324000.0,2789000,1010000.0,56.7734682406
40.6726540458,-73.9807242075,3.0,970.0,52.0,1,1803000.0,1716000.0,2006000.0,2075000.0,2184000.0,2453000.0,2944000,1141000.0,63.283416528
40.67270896,-73.9808359459,3.0,970.0,54.0,1,1778000.0,1679000.0,1919000.0,1928000.0,2037000.0,2423000.0,2908000,1130000.0,63.5545556805
40.6727364174,-73.9808936177,3.0,970.0,55.0,1,1702000.0,1718000.0,2073000.0,2082000.0,2193000.0,2435000.0,2922000,1220000.0,71.6803760282
40.6727666201,-73.9809548937,3.0,970.0,56.0,1,1702000.0,1718000.0,2073000.0,2073000.0,2183000.0,2433000.0,2920000,1218000.0,71.562867215
40.6727968227,-73.9810161697,3.0,970.0,57.0,1,1702000.0,1718000.0,2073000.0,2070000.0,2180000.0,2432000.0,2918000,1216000.0,71.4453584019
40.6728764491,-73.9811855814,3.0,970.0,60.0,1,1637000.0,1545000.0,1768000.0,1708000.0,1714000.0,2057000.0,2468000,831000.0,50.7635919365
40.672903905,-73.9812360434,3.0,970.0,61.0,1,1752000.0,1597000.0,1650000.0,1704000.0,1927000.0,2236000.0,2683000,931000.0,53.1392694064
40.6729807851,-73.9813982464,3.0,970.0,64.0,1,1752000.0,1597000.0,1650000.0,1696000.0,1918000.0,2234000.0,2681000,929000.0,53.0251141553
40.6730054962,-73.9814487094,3.0,970.0,65.0,1,1572000.0,1587000.0,1556000.0,1824000.0,2049000.0,2370000.0,2844000,1272000.0,80.9160305344
40.6730302079,-73.9815027774,3.0,970.0,66.0,1,1752000.0,1597000.0,1650000.0,1692000.0,1913000.0,2232000.0,2678000,926000.0,52.8538812785
40.6730576649,-73.9815604498,3.0,970.0,67.0,1,1700000.0,1565000.0,1710000.0,1693000.0,1898000.0,2278000.0,2734000,1034000.0,60.8235294118
40.673134544,-73.9817190485,3.0,970.0,70.0,1,1752000.0,1597000.0,1650000.0,1681000.0,1899000.0,2229000.0,2675000,923000.0,52.6826484018
40.6733157581,-73.9820939198,3.0,970.0,77.0,1,1621000.0,1565000.0,1669000.0,1519000.0,1719000.0,2063000.0,2476000,855000.0,52.7452190006
40.6733432143,-73.9821479875,3.0,970.0,78.0,1,1653000.0,1662000.0,1812000.0,1756000.0,1830000.0,2196000.0,2635000,982000.0,59.407138536
40.6733706709,-73.9822056604,3.0,970.0,79.0,1,1478000.0,1499000.0,1470000.0,1764000.0,1799000.0,2159000.0,2591000,1113000.0,75.3044654939
40.6731594875,-73.9833016369,3.0,974.0,41.0,1,407000.0,510000.0,510000.0,508000.0,514000.0,617000.0,740000,333000.0,81.8181818182
40.6723852448,-73.9818742671,3.0,975.0,58.0,1,1651000.0,1640000.0,1595000.0,1914000.0,1915000.0,2298000.0,2758000,1107000.0,67.0502725621
40.6724154481,-73.9819427531,3.0,975.0,59.0,1,1650000.0,1952000.0,1891000.0,2200000.0,2598000.0,2911000.0,2677000,1027000.0,62.2424242424
40.6724483955,-73.9820076335,3.0,975.0,60.0,1,1651000.0,1640000.0,1595000.0,1914000.0,1915000.0,2298000.0,2758000,1107000.0,67.0502725621
40.6726103892,-73.9823428521,3.0,975.0,65.0,1,1626000.0,1593000.0,1595000.0,1914000.0,1911000.0,2293000.0,2752000,1126000.0,69.2496924969
40.6726762843,-73.9824762187,3.0,975.0,67.0,1,1663000.0,1610000.0,1642000.0,1970000.0,2012000.0,2363000.0,2836000,1173000.0,70.5351773903
40.6727668902,-73.9826636539,3.0,975.0,70.0,1,1600000.0,1453000.0,1692000.0,2030000.0,2053000.0,2464000.0,2595000,995000.0,62.1875
40.6724156175,-73.9830566859,3.0,982.0,12.0,1,1322000.0,1230000.0,1538000.0,1753000.0,1891000.0,2269000.0,2334000,1012000.0,76.5506807867
40.6722536291,-73.9827430962,3.0,982.0,17.0,1,1442000.0,1581000.0,1579000.0,1895000.0,1934000.0,1973000.0,2368000,926000.0,64.2163661581
40.6718088333,-73.9818203498,3.0,982.0,30.0,1,1474000.0,1356000.0,1695000.0,2034000.0,2156000.0,2226000.0,2247000,773000.0,52.4423337856
40.6717017521,-73.9816004788,3.0,982.0,34.0,1,1474000.0,1356000.0,1695000.0,2034000.0,2156000.0,2226000.0,2247000,773000.0,52.4423337856
40.6714190517,-73.9816726549,3.0,982.0,48.0,1,1474000.0,1502000.0,1473000.0,1768000.0,2023000.0,2314000.0,2509000,1035000.0,70.2170963365
40.6714684743,-73.9817771837,3.0,982.0,50.0,1,1443000.0,1341000.0,1676000.0,1826000.0,1787000.0,1823000.0,2188000,745000.0,51.6285516286
40.6720285855,-73.9829306113,3.0,982.0,67.0,1,1656000.0,1881000.0,1654000.0,1883000.0,1890000.0,2268000.0,2722000,1066000.0,64.3719806763
40.6717651602,-73.9834317633,3.0,985.0,13.0,1,1494000.0,1480000.0,1451000.0,1709000.0,1787000.0,2030000.0,2422000,928000.0,62.1151271754
40.6717404495,-73.9833776956,3.0,985.0,14.0,1,1496000.0,1481000.0,1452000.0,1720000.0,1800000.0,2040000.0,2427000,931000.0,62.2326203209
40.6717157397,-73.9833308378,3.0,985.0,15.0,1,1495000.0,1481000.0,1452000.0,1718000.0,1798000.0,2036000.0,2425000,930000.0,62.2073578595
40.6716910289,-73.9832767701,3.0,985.0,16.0,1,1495000.0,1481000.0,1452000.0,1720000.0,1800000.0,2037000.0,2425000,930000.0,62.2073578595
40.6716663185,-73.9832263075,3.0,985.0,17.0,1,1544000.0,1550000.0,1865000.0,1753000.0,1812000.0,2026000.0,2421000,877000.0,56.8005181347
40.6715921869,-73.9830713147,3.0,985.0,20.0,1,1549000.0,1555000.0,1881000.0,1763000.0,1787000.0,2024000.0,2425000,876000.0,56.5526145901
40.671567477,-73.9830244571,3.0,985.0,21.0,1,1549000.0,1555000.0,1881000.0,1765000.0,1789000.0,2025000.0,2425000,876000.0,56.5526145901
40.6715427666,-73.9829739946,3.0,985.0,22.0,1,1549000.0,1555000.0,1881000.0,1767000.0,1792000.0,2025000.0,2425000,876000.0,56.5526145901
40.6715180556,-73.9829199272,3.0,985.0,23.0,1,1503000.0,1458000.0,1631000.0,1735000.0,1811000.0,2070000.0,2484000,981000.0,65.2694610778
40.6714960898,-73.9828694641,3.0,985.0,24.0,1,1491000.0,1476000.0,1448000.0,1701000.0,1813000.0,2036000.0,2421000,930000.0,62.3742454728
40.6714713793,-73.9828190017,3.0,985.0,25.0,1,1495000.0,1481000.0,1452000.0,1713000.0,1792000.0,2035000.0,2425000,930000.0,62.2073578595
40.671443924,-73.9827685401,3.0,985.0,26.0,1,1495000.0,1481000.0,1452000.0,1742000.0,1826000.0,2043000.0,2425000,930000.0,62.2073578595
40.6714192135,-73.9827180778,3.0,985.0,27.0,1,1520000.0,1519000.0,1881000.0,1748000.0,1767000.0,2019000.0,2423000,903000.0,59.4078947368
40.6713972477,-73.9826676148,3.0,985.0,28.0,1,1495000.0,1481000.0,1452000.0,1715000.0,1794000.0,2035000.0,2425000,930000.0,62.2073578595
40.6713697923,-73.9826171533,3.0,985.0,29.0,1,1414000.0,1460000.0,1432000.0,1646000.0,1759000.0,1872000.0,2187000,773000.0,54.6676096181
40.6713203699,-73.9825090191,3.0,985.0,31.0,1,1414000.0,1460000.0,1432000.0,1633000.0,1742000.0,1868000.0,2187000,773000.0,54.6676096181
40.6712929139,-73.9824549528,3.0,985.0,32.0,1,1416000.0,1460000.0,1432000.0,1645000.0,1764000.0,1884000.0,2189000,773000.0,54.5903954802
40.6712682027,-73.9824008858,3.0,985.0,33.0,1,1414000.0,1460000.0,1432000.0,1636000.0,1746000.0,1869000.0,2187000,773000.0,54.6676096181
40.6712407467,-73.9823468196,3.0,985.0,34.0,1,1414000.0,1460000.0,1432000.0,1638000.0,1748000.0,1869000.0,2187000,773000.0,54.6676096181
40.6711885787,-73.9822350817,3.0,985.0,36.0,1,1414000.0,1460000.0,1432000.0,1641000.0,1753000.0,1870000.0,2187000,773000.0,54.6676096181
40.6711089556,-73.9820764878,3.0,985.0,39.0,1,1930000.0,1949000.0,1911000.0,2293000.0,2343000.0,2812000.0,3211000,1281000.0,66.3730569948
40.6708838546,-73.9818890946,3.0,985.0,47.0,1,1502000.0,1702000.0,1436000.0,1723000.0,1856000.0,2227000.0,2555000,1053000.0,70.1065246338
40.6712875258,-73.9831326753,3.0,985.0,70.0,1,1508000.0,1498000.0,1621000.0,1799000.0,1847000.0,2096000.0,2405000,897000.0,59.4827586207
40.6713177273,-73.983193951,3.0,985.0,71.0,1,1508000.0,1498000.0,1621000.0,1797000.0,1844000.0,2095000.0,2405000,897000.0,59.4827586207
40.6713479293,-73.9832588317,3.0,985.0,72.0,1,1508000.0,1498000.0,1621000.0,1794000.0,1841000.0,2094000.0,2405000,897000.0,59.4827586207
40.6713753854,-73.9833165032,3.0,985.0,73.0,1,1541000.0,1652000.0,1568000.0,1789000.0,1840000.0,2175000.0,2579000,1038000.0,67.3588578845
40.6714055868,-73.9833777791,3.0,985.0,74.0,1,1485000.0,1505000.0,1644000.0,1818000.0,1884000.0,2235000.0,2410000,925000.0,62.2895622896
40.6704033108,-73.9806131076,3.0,986.0,21.0,1,1844000.0,1675000.0,1674000.0,2009000.0,2072000.0,2397000.0,2784000,940000.0,50.9761388286
40.6703456498,-73.9804905595,3.0,986.0,23.0,1,1889000.0,1875000.0,2214000.0,2215000.0,2518000.0,2579000.0,3002000,1113000.0,58.9200635257
40.6703181922,-73.98043289,3.0,986.0,24.0,1,1844000.0,1675000.0,1674000.0,2005000.0,2067000.0,2396000.0,2784000,940000.0,50.9761388286
40.67014521,-73.9800760618,3.0,986.0,30.0,1,1844000.0,1675000.0,1674000.0,2009000.0,2072000.0,2397000.0,2784000,940000.0,50.9761388286
40.6700930405,-73.9799679323,3.0,986.0,32.0,1,1786000.0,1909000.0,1888000.0,1956000.0,2181000.0,2282000.0,2738000,952000.0,53.3034714446
40.6721552581,-73.9859875734,3.0,987.0,19.0,1,1212000.0,1250000.0,1226000.0,1471000.0,1619000.0,1746000.0,1819000,607000.0,50.0825082508
40.6721250581,-73.9859262957,3.0,987.0,20.0,1,1212000.0,1250000.0,1226000.0,1471000.0,1619000.0,1746000.0,1819000,607000.0,50.0825082508
40.6719768023,-73.9856199074,3.0,987.0,25.0,1,1212000.0,1250000.0,1226000.0,1471000.0,1619000.0,1746000.0,1819000,607000.0,50.0825082508
40.6718889468,-73.9854396797,3.0,987.0,28.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6718614913,-73.9853784019,3.0,987.0,29.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6718312909,-73.9853171247,3.0,987.0,30.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6718010906,-73.9852558476,3.0,987.0,31.0,1,1147000.0,875000.0,1094000.0,1313000.0,1354000.0,1625000.0,1875000,728000.0,63.4699215344
40.6717708902,-73.9851945706,3.0,987.0,32.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6717434345,-73.9851332929,3.0,987.0,33.0,1,1226000.0,1260000.0,1184000.0,1421000.0,1501000.0,1680000.0,1878000,652000.0,53.1810766721
40.6717132345,-73.9850756209,3.0,987.0,34.0,1,1226000.0,1260000.0,1184000.0,1421000.0,1501000.0,1680000.0,1878000,652000.0,53.1810766721
40.671683034,-73.985014344,3.0,987.0,35.0,1,1226000.0,1260000.0,1184000.0,1421000.0,1501000.0,1680000.0,1878000,652000.0,53.1810766721
40.6716253777,-73.9848917898,3.0,987.0,37.0,1,1226000.0,1260000.0,1184000.0,1421000.0,1501000.0,1680000.0,1878000,652000.0,53.1810766721
40.671386608,-73.9850901136,3.0,987.0,48.0,1,1212000.0,1250000.0,1226000.0,1471000.0,1619000.0,1746000.0,1819000,607000.0,50.0825082508
40.6715348648,-73.9853928932,3.0,987.0,53.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6715650651,-73.9854541701,3.0,987.0,54.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6715952653,-73.9855154471,3.0,987.0,55.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6716254656,-73.9855767241,3.0,987.0,56.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.671652921,-73.9856380018,3.0,987.0,57.0,1,1167000.0,1020000.0,1170000.0,1404000.0,1453000.0,1650000.0,1875000,708000.0,60.6683804627
40.6710899962,-73.9837888151,3.0,988.0,15.0,1,1343000.0,1499000.0,1470000.0,1454000.0,1433000.0,1720000.0,2064000,721000.0,53.6857781087
40.6710021373,-73.9836049873,3.0,988.0,19.0,1,1484000.0,1530000.0,1500000.0,1684000.0,1691000.0,1979000.0,2375000,891000.0,60.0404312668
40.6707797438,-73.9831436184,3.0,988.0,29.0,1,1374000.0,1408000.0,1303000.0,1424000.0,1565000.0,1847000.0,2068000,694000.0,50.5094614265
40.6707577787,-73.9830967606,3.0,988.0,30.0,1,1374000.0,1408000.0,1381000.0,1431000.0,1560000.0,1843000.0,2068000,694000.0,50.5094614265
40.6707111031,-73.982999441,3.0,988.0,32.0,1,1374000.0,1408000.0,1381000.0,1428000.0,1557000.0,1842000.0,2068000,694000.0,50.5094614265
40.6706863932,-73.982952584,3.0,988.0,33.0,1,1374000.0,1408000.0,1381000.0,1433000.0,1562000.0,1843000.0,2068000,694000.0,50.5094614265
40.6706424629,-73.9828588688,3.0,988.0,35.0,1,1374000.0,1408000.0,1303000.0,1441000.0,1585000.0,1852000.0,2068000,694000.0,50.5094614265
40.6706204977,-73.9828120112,3.0,988.0,36.0,1,1374000.0,1408000.0,1381000.0,1452000.0,1585000.0,1850000.0,2068000,694000.0,50.5094614265
40.6705738219,-73.982714692,3.0,988.0,38.0,1,1374000.0,1408000.0,1381000.0,1452000.0,1585000.0,1850000.0,2068000,694000.0,50.5094614265
40.6705271466,-73.9826209777,3.0,988.0,40.0,1,1374000.0,1408000.0,1303000.0,1458000.0,1605000.0,1857000.0,2068000,694000.0,50.5094614265
40.6702197392,-73.9826715256,3.0,988.0,56.0,1,1358000.0,1615000.0,1375000.0,1650000.0,1977000.0,2372000.0,2846000,1488000.0,109.572901325
40.6702444498,-73.982721987,3.0,988.0,57.0,1,1232000.0,1275000.0,1112000.0,1334000.0,1488000.0,1786000.0,2017000,785000.0,63.7175324675
40.6702691609,-73.9827760533,3.0,988.0,58.0,1,1232000.0,1275000.0,1178000.0,1381000.0,1533000.0,1840000.0,2017000,785000.0,63.7175324675
40.6703185814,-73.9828733714,3.0,988.0,60.0,1,1232000.0,1275000.0,1178000.0,1377000.0,1529000.0,1835000.0,2017000,785000.0,63.7175324675
40.6703680029,-73.9829778993,3.0,988.0,62.0,1,1232000.0,1275000.0,1178000.0,1368000.0,1518000.0,1822000.0,2017000,785000.0,63.7175324675
40.6703927133,-73.9830283609,3.0,988.0,63.0,1,1284000.0,1430000.0,1402000.0,1488000.0,1507000.0,1808000.0,2170000,886000.0,69.0031152648
40.6704174238,-73.9830788226,3.0,988.0,64.0,1,1232000.0,1275000.0,1112000.0,1334000.0,1488000.0,1786000.0,2017000,785000.0,63.7175324675
40.6704421342,-73.9831292843,3.0,988.0,65.0,1,1232000.0,1275000.0,1112000.0,1334000.0,1488000.0,1786000.0,2017000,785000.0,63.7175324675
40.6704668445,-73.983179746,3.0,988.0,66.0,1,1232000.0,1275000.0,1178000.0,1353000.0,1499000.0,1799000.0,2017000,785000.0,63.7175324675
40.6704888101,-73.9832302084,3.0,988.0,67.0,1,1232000.0,1275000.0,1178000.0,1350000.0,1496000.0,1795000.0,2017000,785000.0,63.7175324675
40.6705135204,-73.9832806702,3.0,988.0,68.0,1,1232000.0,1275000.0,1112000.0,1334000.0,1488000.0,1786000.0,2017000,785000.0,63.7175324675
40.6705382308,-73.9833311321,3.0,988.0,69.0,1,1232000.0,1275000.0,1178000.0,1345000.0,1490000.0,1788000.0,2017000,785000.0,63.7175324675
40.670562941,-73.9833815939,3.0,988.0,70.0,1,1232000.0,1275000.0,1178000.0,1414000.0,1574000.0,1883000.0,2017000,785000.0,63.7175324675
40.6706617825,-73.9835870467,3.0,988.0,74.0,1,1232000.0,1275000.0,1112000.0,1325000.0,1477000.0,1772000.0,2017000,785000.0,63.7175324675
40.6707194392,-73.9837023883,3.0,988.0,76.0,1,1297000.0,1146000.0,1247000.0,1496000.0,1620000.0,1944000.0,2186000,889000.0,68.5427910563
40.6708347538,-73.9839438867,3.0,988.0,80.0,1,1342000.0,1180000.0,1300000.0,1560000.0,1723000.0,2061000.0,2161000,819000.0,61.0283159463
40.6708649548,-73.9840051624,3.0,988.0,81.0,1,1342000.0,1196000.0,1214000.0,1457000.0,1548000.0,1858000.0,2230000,888000.0,66.1698956781
